Transaction_ID,Product,Category,Quantity,Unit_Price,Date,Store
410,Laptop,Gadgets,5,531.0106126189739,2022-07-04,Store_B
411,Laptop,Gadgets,3,178.19021953306924,2022-10-07,Store_B
412,Laptop,Accessories,3,611.1080135020665,2022-04-03,Store_B
413,Headphones,Electronics,3,123.77343103400517,2022-03-19,Store_A
414,Laptop,Gadgets,7,808.9365545204117,2022-07-21,Store_A
415,Charger,Accessories,2,506.1415978123235,2022-12-23,Store_A
416,Laptop,Accessories,4,76.87592263281803,2022-01-05,Store_C
417,Mobile,Gadgets,7,986.9237892733537,2022-10-03,Store_A
418,Charger,Electronics,8,455.9499915293207,2022-02-13,Store_C
419,Laptop,Accessories,9,702.887133648879,2022-07-02,Store_B
420,Headphones,Gadgets,4,153.63743499257208,2022-08-13,Store_C
421,Laptop,Accessories,2,153.33986674468377,2022-06-07,Store_A
422,Headphones,Electronics,9,164.7242288543464,2022-02-11,Store_C
423,Charger,Electronics,4,161.08911444916345,2022-07-07,Store_A
424,Charger,Electronics,8,146.86989466818173,2022-07-07,Store_B
425,Charger,Electronics,6,985.6219622748408,2022-12-19,Store_A
426,Charger,Accessories,5,358.60511890288757,2022-06-19,Store_A
427,Headphones,Electronics,7,199.88616296167766,2022-03-20,Store_C
428,Mobile,Gadgets,5,430.3009794723311,2022-03-13,Store_A
429,Headphones,Electronics,4,507.6574111543227,2022-10-20,Store_A
430,Headphones,Electronics,6,466.01167584513775,2022-09-06,Store_C
431,Laptop,Gadgets,8,461.61744007839377,2022-05-22,Store_C
432,Laptop,Electronics,3,723.8199123492234,2022-12-02,Store_A
433,Headphones,Electronics,9,678.6973664819342,2022-12-16,Store_A
434,Tablet,Gadgets,6,334.0990840627993,2022-06-25,Store_C
435,Mobile,Electronics,8,192.3687970147568,2022-03-26,Store_B
436,Charger,Accessories,4,702.3977838955404,2022-10-22,Store_C
437,Charger,Accessories,1,333.659546839246,2022-07-05,Store_C
438,Charger,Electronics,3,977.6410341087351,2022-01-09,Store_A
439,Laptop,Accessories,9,732.6271266623551,2022-11-06,Store_C
440,Laptop,Gadgets,6,392.1329183429999,2022-06-06,Store_C
441,Mobile,Accessories,2,999.8400899264566,2022-12-18,Store_B
442,Mobile,Electronics,7,142.77300202497722,2022-01-17,Store_A
443,Headphones,Electronics,9,329.9213195552498,2022-01-01,Store_A
444,Laptop,Electronics,2,533.0363752734712,2022-11-13,Store_B
445,Charger,Electronics,4,132.85261840602217,2022-01-27,Store_C
446,Headphones,Gadgets,8,603.7248266216806,2022-08-23,Store_B
447,Tablet,Electronics,1,725.8144779603957,2022-04-06,Store_C
448,Tablet,Gadgets,3,427.99038684631734,2022-05-20,Store_C
449,Mobile,Gadgets,1,642.0399865776301,2022-05-06,Store_B
450,Laptop,Electronics,6,875.3949574345072,2022-11-18,Store_A
451,Laptop,Accessories,5,959.4907895710712,2022-04-13,Store_A
452,Tablet,Accessories,6,422.57733222516396,2022-07-08,Store_C
453,Mobile,Accessories,7,724.4127438370887,2022-05-17,Store_A
454,Mobile,Electronics,8,772.0903217931777,2022-01-24,Store_B
455,Laptop,Accessories,1,710.2855006578487,2022-11-04,Store_B
456,Laptop,Gadgets,8,539.263638924683,2022-04-17,Store_B
457,Tablet,Accessories,8,180.083342781993,2022-01-10,Store_B
458,Charger,Gadgets,5,276.4105642822231,2022-05-21,Store_B
459,Mobile,Accessories,9,598.8532089628724,2022-06-25,Store_A
460,Laptop,Gadgets,9,376.74219306195135,2022-09-17,Store_C
461,Mobile,Accessories,5,922.7560988598177,2022-02-22,Store_B
462,Charger,Accessories,4,174.73173698428045,2022-10-10,Store_C
463,Tablet,Gadgets,4,299.8739908692968,2022-07-15,Store_C
464,Charger,Accessories,2,95.02930226844298,2022-02-05,Store_B
465,Tablet,Accessories,7,570.8296880888674,2022-01-05,Store_C
466,Mobile,Accessories,3,263.7907789447926,2022-08-24,Store_A
467,Headphones,Electronics,5,917.3980775307928,2022-12-15,Store_C
468,Mobile,Electronics,7,360.289017922156,2022-08-23,Store_C
469,Headphones,Accessories,3,270.3167341787306,2022-03-23,Store_B
470,Mobile,Accessories,6,883.6099171344631,2022-01-16,Store_A
471,Charger,Electronics,9,365.3607433657376,2022-03-12,Store_B
472,Tablet,Gadgets,9,182.03712241592538,2022-08-15,Store_B
473,Mobile,Accessories,6,935.6707293512209,2022-08-27,Store_A
474,Laptop,Accessories,1,16.184670532880567,2022-03-23,Store_B
475,Tablet,Gadgets,5,784.0985079493324,2022-02-04,Store_C
476,Charger,Gadgets,9,990.1130946920158,2022-08-14,Store_A
477,Mobile,Gadgets,3,172.94746177600493,2022-12-17,Store_A
478,Tablet,Accessories,6,312.1106144633628,2022-06-05,Store_B
479,Laptop,Gadgets,1,574.1433925696138,2022-06-14,Store_A
480,Tablet,Gadgets,5,322.9008972504885,2022-06-20,Store_B
481,Mobile,Electronics,4,547.7456424908246,2022-12-09,Store_C
482,Laptop,Gadgets,8,904.6643799881981,2022-01-18,Store_B
483,Mobile,Accessories,3,286.98599262242084,2022-06-05,Store_B
484,Headphones,Accessories,3,779.4481987469516,2022-02-06,Store_A
485,Tablet,Electronics,1,573.4723871461432,2022-01-07,Store_A
486,Laptop,Accessories,1,944.5615198352428,2022-09-09,Store_B
487,Mobile,Accessories,9,398.4997371034926,2022-07-20,Store_C
488,Headphones,Electronics,7,962.0374558042654,2022-05-21,Store_B
489,Mobile,Gadgets,3,963.4662507218777,2022-11-11,Store_C
490,Mobile,Gadgets,6,801.4984162797376,2022-12-04,Store_B
491,Tablet,Accessories,2,105.91289789862245,2022-07-06,Store_A
492,Tablet,Electronics,8,244.83716751947935,2022-11-10,Store_C
493,Headphones,Gadgets,5,69.68170314664442,2022-09-18,Store_B
494,Tablet,Accessories,1,201.36582699576124,2022-04-09,Store_C
495,Laptop,Gadgets,4,386.7376552255418,2022-12-11,Store_C
496,Headphones,Accessories,6,610.3668443142569,2022-02-15,Store_B
497,Tablet,Gadgets,7,391.6451441505629,2022-06-25,Store_C
498,Charger,Gadgets,6,418.2868658430411,2022-01-04,Store_B
499,Laptop,Accessories,6,406.0236980926233,2022-08-02,Store_B
500,Mobile,Gadgets,2,77.33874719117586,2022-08-09,Store_C
501,Laptop,Accessories,1,876.3919430640555,2022-01-24,Store_B
502,Laptop,Electronics,8,662.864139455828,2022-06-16,Store_A
503,Laptop,Gadgets,4,342.53502274663634,2022-11-26,Store_C
504,Charger,Electronics,4,603.9078710043638,2022-10-07,Store_A
505,Laptop,Accessories,2,531.2097149651117,2022-09-24,Store_A
506,Charger,Gadgets,5,385.59313939607813,2022-06-10,Store_A
507,Charger,Gadgets,9,147.08653334849936,2022-02-17,Store_A
508,Tablet,Gadgets,6,774.9823955937799,2022-01-12,Store_A
509,Charger,Electronics,9,84.0888434430863,2022-06-23,Store_A
510,Charger,Gadgets,7,202.25139991300458,2022-04-16,Store_B
511,Headphones,Gadgets,8,74.03208614914195,2022-07-14,Store_B
512,Charger,Accessories,6,290.789398341632,2022-12-12,Store_C
513,Laptop,Gadgets,1,758.3817708353988,2022-02-08,Store_A
514,Mobile,Gadgets,5,948.1604538356274,2022-08-27,Store_B
515,Charger,Electronics,4,896.153583832584,2022-01-08,Store_A
516,Charger,Electronics,9,540.7613894718065,2022-07-01,Store_C
517,Tablet,Gadgets,6,505.7915155612593,2022-05-19,Store_B
518,Tablet,Electronics,7,987.0871179832792,2022-08-22,Store_B
519,Laptop,Gadgets,6,509.306077900011,2022-03-09,Store_B
520,Headphones,Gadgets,6,754.8525727060425,2022-11-06,Store_A
521,Charger,Gadgets,1,949.898231495603,2022-07-07,Store_A
522,Mobile,Gadgets,1,16.383234723165955,2022-05-02,Store_B
523,Charger,Gadgets,8,81.08413393374184,2022-06-05,Store_A
524,Headphones,Electronics,8,529.2732900122653,2022-06-06,Store_C
525,Headphones,Accessories,9,14.219082607470366,2022-07-04,Store_B
526,Mobile,Gadgets,3,656.1095332407547,2022-09-18,Store_B
527,Laptop,Gadgets,2,886.577861004021,2022-05-19,Store_A
528,Charger,Gadgets,8,921.9637326655094,2022-10-24,Store_A
529,Charger,Gadgets,7,22.922022141735926,2022-05-18,Store_C
530,Tablet,Electronics,1,882.4244732557111,2022-09-03,Store_B
531,Laptop,Gadgets,1,683.9176877593767,2022-04-04,Store_C
532,Mobile,Accessories,7,744.8665514099617,2022-12-14,Store_C
533,Charger,Accessories,6,557.4663404827471,2022-05-18,Store_B
534,Headphones,Gadgets,6,212.06854347707244,2022-11-07,Store_C
535,Laptop,Gadgets,8,691.5709440278058,2022-03-22,Store_B
536,Headphones,Gadgets,1,343.32469444770805,2022-05-11,Store_A
537,Headphones,Accessories,1,592.1460943011631,2022-11-26,Store_B
538,Charger,Electronics,6,354.8814104367366,2022-02-06,Store_A
539,Mobile,Electronics,6,547.6484604819334,2022-10-21,Store_A
540,Mobile,Electronics,2,131.45112979033013,2022-06-24,Store_A
541,Mobile,Accessories,6,73.10370618213881,2022-05-05,Store_C
542,Charger,Accessories,2,63.591523414649636,2022-03-12,Store_C
543,Tablet,Electronics,6,980.2740380215889,2022-03-02,Store_A
544,Mobile,Gadgets,8,735.159525118965,2022-04-17,Store_C
545,Headphones,Gadgets,5,916.7481418208637,2022-12-02,Store_C
546,Headphones,Electronics,8,320.93407089310693,2022-10-02,Store_B
547,Tablet,Electronics,3,562.2190991876704,2022-07-26,Store_B
548,Laptop,Accessories,1,534.5228827307294,2022-09-14,Store_A
549,Charger,Accessories,4,93.24014187722258,2022-07-20,Store_B
550,Charger,Accessories,9,198.04557539857382,2022-01-24,Store_A
551,Headphones,Electronics,3,614.8822452059633,2022-11-04,Store_C
552,Mobile,Electronics,3,617.2109278978505,2022-11-15,Store_C
553,Mobile,Gadgets,1,359.3726576515994,2022-11-03,Store_A
554,Tablet,Accessories,4,989.8823672678438,2022-06-26,Store_C
555,Laptop,Gadgets,1,578.0998256885426,2022-08-16,Store_B
556,Mobile,Gadgets,8,662.2703752889196,2022-04-21,Store_B
557,Mobile,Gadgets,4,833.583734399053,2022-08-23,Store_A
558,Headphones,Accessories,8,429.3941078150807,2022-08-20,Store_B
559,Mobile,Electronics,2,259.2096100150387,2022-07-26,Store_B
560,Charger,Accessories,6,450.80846442145656,2022-04-24,Store_C
561,Mobile,Accessories,6,447.84361142541576,2022-02-12,Store_A
562,Mobile,Accessories,8,535.7284594776243,2022-04-14,Store_A
563,Laptop,Gadgets,1,472.646458093685,2022-11-24,Store_C
564,Charger,Gadgets,4,720.6246219511983,2022-09-25,Store_A
565,Tablet,Gadgets,4,639.6334251678511,2022-05-22,Store_C
566,Charger,Electronics,7,146.3260195169983,2022-04-23,Store_A
567,Tablet,Electronics,1,228.6977863181203,2022-10-07,Store_A
568,Laptop,Electronics,2,732.9270229343829,2022-12-15,Store_A
569,Laptop,Electronics,8,439.05341644933424,2022-03-26,Store_C
570,Headphones,Accessories,7,522.8572143937099,2022-04-06,Store_C
571,Laptop,Gadgets,9,152.1876116322607,2022-08-15,Store_C
572,Mobile,Gadgets,8,149.731731521441,2022-12-10,Store_B
573,Charger,Accessories,3,251.47111424687634,2022-12-17,Store_A
574,Tablet,Accessories,7,983.9944013187684,2022-12-08,Store_B
575,Charger,Gadgets,2,719.6667240265825,2022-12-02,Store_B
576,Charger,Gadgets,9,280.6699964329743,2022-03-22,Store_A
577,Charger,Electronics,5,648.2659018837346,2022-01-22,Store_C
578,Charger,Electronics,6,691.2747496729266,2022-09-10,Store_A
579,Charger,Accessories,9,895.3085733382183,2022-09-19,Store_B
580,Laptop,Gadgets,3,447.1462589480824,2022-12-22,Store_C
581,Charger,Gadgets,2,269.11676679684643,2022-04-18,Store_A
582,Charger,Electronics,4,301.06871957576277,2022-08-16,Store_A
583,Tablet,Electronics,2,196.53486969668455,2022-04-11,Store_A
584,Charger,Gadgets,4,913.7445546159877,2022-09-22,Store_A
585,Charger,Accessories,9,653.3278139024876,2022-11-22,Store_C
586,Charger,Electronics,9,874.6772800221016,2022-02-13,Store_C
587,Mobile,Gadgets,8,895.9682474178276,2022-12-26,Store_C
588,Mobile,Accessories,5,674.36591660357,2022-08-12,Store_C
589,Mobile,Gadgets,8,833.7041108668859,2022-11-14,Store_C
590,Charger,Gadgets,2,161.86153867139734,2022-03-02,Store_C
591,Laptop,Gadgets,4,537.3045860375911,2022-01-02,Store_B
592,Mobile,Accessories,1,571.1173828315438,2022-01-02,Store_B
593,Headphones,Accessories,1,80.44032448056244,2022-02-13,Store_C
594,Mobile,Gadgets,4,345.2790779638981,2022-07-09,Store_C
595,Tablet,Gadgets,9,947.5613889340085,2022-09-14,Store_C
596,Laptop,Accessories,4,411.86223392308364,2022-11-20,Store_B
597,Tablet,Gadgets,2,176.00213259808024,2022-03-01,Store_C
598,Tablet,Gadgets,5,133.17364683949745,2022-08-05,Store_C
599,Mobile,Accessories,7,145.4065205087689,2022-07-01,Store_B
600,Tablet,Electronics,7,707.7713563167647,2022-06-16,Store_C
601,Tablet,Accessories,7,157.50727624096612,2022-04-16,Store_A
602,Laptop,Electronics,2,867.3979677940091,2022-04-26,Store_B
603,Mobile,Electronics,2,536.0770988492683,2022-11-21,Store_B
604,Laptop,Accessories,9,541.7165671864349,2022-10-17,Store_B
605,Charger,Electronics,8,308.92904337676936,2022-07-22,Store_B
606,Mobile,Gadgets,1,820.2389876075168,2022-04-17,Store_B
607,Tablet,Accessories,7,169.51621160672101,2022-01-02,Store_B
608,Mobile,Electronics,7,794.9368860796122,2022-03-01,Store_B
609,Mobile,Electronics,4,986.937778459046,2022-12-19,Store_B
610,Charger,Accessories,4,486.5620806027591,2022-03-26,Store_B
611,Laptop,Accessories,9,477.7119200158874,2022-07-16,Store_C
612,Mobile,Gadgets,3,979.8993528196262,2022-08-25,Store_A
613,Mobile,Electronics,9,182.62464235973482,2022-10-27,Store_A
614,Headphones,Accessories,2,584.3492113676269,2022-09-13,Store_A
615,Mobile,Electronics,4,546.2330708718329,2022-03-15,Store_C
616,Laptop,Electronics,5,422.18711525073945,2022-05-08,Store_A
617,Headphones,Electronics,5,232.75761635450644,2022-08-13,Store_B
618,Tablet,Accessories,4,230.44301470585745,2022-12-22,Store_C
619,Tablet,Gadgets,4,671.3673817749634,2022-12-13,Store_C
620,Mobile,Electronics,4,486.1082981876567,2022-08-12,Store_B
621,Laptop,Accessories,5,52.23828548397617,2022-03-05,Store_C
622,Mobile,Electronics,8,412.65650762630673,2022-02-18,Store_B
623,Tablet,Gadgets,4,648.8669818379772,2022-02-24,Store_B
624,Mobile,Electronics,3,722.8654431729882,2022-10-17,Store_C
625,Mobile,Gadgets,2,411.4943059953324,2022-10-27,Store_C
626,Tablet,Accessories,3,548.3401633060213,2022-01-03,Store_B
627,Tablet,Accessories,4,446.0540632037294,2022-02-21,Store_A
628,Headphones,Accessories,3,41.09516247332864,2022-07-01,Store_B
629,Headphones,Electronics,7,519.0957598650729,2022-07-13,Store_B
630,Laptop,Gadgets,6,558.3715932372487,2022-07-16,Store_B
631,Laptop,Electronics,8,528.502192406473,2022-11-03,Store_C
632,Tablet,Gadgets,7,868.8557919127627,2022-09-07,Store_A
633,Laptop,Accessories,8,780.4010182127993,2022-07-22,Store_C
634,Laptop,Electronics,2,398.68272581526054,2022-03-22,Store_A
635,Headphones,Accessories,3,445.47563237144664,2022-01-11,Store_A
636,Tablet,Accessories,4,423.07520103444176,2022-04-10,Store_C
637,Headphones,Gadgets,9,388.9725141089697,2022-10-08,Store_A
638,Mobile,Gadgets,2,779.7259034270005,2022-12-17,Store_C
639,Tablet,Gadgets,8,893.5619185043965,2022-11-05,Store_A
640,Charger,Electronics,3,938.0340854915532,2022-02-04,Store_B
641,Laptop,Accessories,3,484.9330644615946,2022-06-24,Store_C
642,Laptop,Electronics,8,341.09555138158294,2022-07-12,Store_B
643,Tablet,Gadgets,9,891.9265497220331,2022-03-08,Store_B
644,Charger,Gadgets,1,830.1081751807508,2022-04-21,Store_C
645,Tablet,Gadgets,4,425.75754274888726,2022-10-24,Store_C
646,Laptop,Accessories,7,222.86876845685927,2022-01-17,Store_C
647,Laptop,Accessories,7,450.6595719743107,2022-02-09,Store_C
648,Tablet,Gadgets,8,859.2491391429616,2022-04-22,Store_C
649,Mobile,Accessories,5,935.5064722840465,2022-11-16,Store_C
650,Headphones,Accessories,5,622.9915533338959,2022-01-18,Store_A
651,Tablet,Electronics,4,941.6190862087457,2022-11-18,Store_C
652,Mobile,Electronics,9,525.2618274186146,2022-04-08,Store_C
653,Charger,Gadgets,8,951.3063970454789,2022-10-04,Store_A
654,Laptop,Gadgets,3,749.1691169383,2022-08-17,Store_B
655,Laptop,Accessories,9,679.4256743656927,2022-03-05,Store_C
656,Tablet,Electronics,2,488.9606801121212,2022-11-05,Store_B
657,Charger,Electronics,3,515.9459032617956,2022-07-01,Store_A
658,Tablet,Gadgets,6,101.58731205357357,2022-02-24,Store_B
659,Headphones,Electronics,4,506.7013250137391,2022-07-22,Store_B
660,Tablet,Accessories,2,62.4608159166229,2022-06-24,Store_C
661,Laptop,Electronics,7,392.60738485054515,2022-12-20,Store_B
662,Laptop,Electronics,2,965.816491275733,2022-12-23,Store_A
663,Mobile,Gadgets,9,946.8996847064283,2022-09-25,Store_B
664,Headphones,Electronics,6,925.2207919757761,2022-03-27,Store_C
665,Mobile,Gadgets,4,163.01391748235562,2022-02-16,Store_C
666,Headphones,Gadgets,4,519.4284879443373,2022-01-09,Store_B
667,Laptop,Electronics,8,265.14885721417284,2022-12-24,Store_A
668,Tablet,Gadgets,7,556.2289897595814,2022-08-13,Store_C
669,Laptop,Accessories,5,135.9991525322543,2022-01-21,Store_A
670,Mobile,Gadgets,6,599.368923590161,2022-12-12,Store_C
671,Mobile,Gadgets,6,399.8965446783718,2022-09-01,Store_B
672,Tablet,Electronics,3,462.0790707342585,2022-05-14,Store_A
673,Charger,Electronics,4,730.7460377865201,2022-06-16,Store_C
674,Laptop,Gadgets,9,822.4679248133103,2022-08-19,Store_A
675,Mobile,Gadgets,6,554.6178236822733,2022-05-15,Store_A
676,Charger,Gadgets,4,939.3019233189491,2022-10-24,Store_A
677,Charger,Accessories,5,261.2674551538515,2022-06-17,Store_B
678,Laptop,Electronics,7,997.6483448366863,2022-05-10,Store_B
679,Mobile,Accessories,3,695.9887771741317,2022-05-17,Store_B
680,Charger,Electronics,9,102.18474358345576,2022-03-06,Store_A
681,Mobile,Electronics,6,119.72927604621763,2022-06-15,Store_B
682,Charger,Accessories,6,179.44493879221562,2022-04-17,Store_C
683,Laptop,Accessories,9,858.9706438680766,2022-01-18,Store_B
684,Laptop,Electronics,9,790.4042868433505,2022-10-10,Store_A
685,Mobile,Electronics,8,578.7132315504475,2022-03-02,Store_C
686,Laptop,Accessories,2,201.56388005494608,2022-01-18,Store_C
687,Headphones,Accessories,7,697.1780089701488,2022-07-20,Store_C
688,Laptop,Electronics,9,843.9401523643979,2022-05-04,Store_A
689,Tablet,Accessories,8,512.5814576663302,2022-07-05,Store_A
690,Laptop,Gadgets,9,698.1432288260854,2022-03-20,Store_A
691,Mobile,Electronics,6,121.8031699397005,2022-07-13,Store_B
692,Charger,Accessories,8,738.1811897638062,2022-04-15,Store_A
693,Headphones,Gadgets,1,986.4954383995424,2022-04-25,Store_C
694,Mobile,Electronics,9,257.36251737804923,2022-02-04,Store_A
695,Mobile,Electronics,9,738.0174898335073,2022-12-04,Store_C
696,Charger,Accessories,4,936.3958714439402,2022-02-22,Store_A
697,Charger,Gadgets,3,256.358237193931,2022-04-23,Store_C
698,Tablet,Accessories,6,588.001140539629,2022-12-05,Store_C
699,Mobile,Accessories,8,798.4526727330788,2022-09-22,Store_C
700,Headphones,Gadgets,8,146.96939424550726,2022-08-11,Store_C
701,Tablet,Accessories,7,159.93022937709839,2022-11-18,Store_B
702,Tablet,Electronics,1,313.8106784761093,2022-11-25,Store_B
703,Headphones,Gadgets,4,611.9277647792968,2022-03-17,Store_B
704,Charger,Accessories,3,605.2142804668238,2022-01-05,Store_A
705,Charger,Accessories,5,317.0837126535684,2022-03-14,Store_C
706,Mobile,Accessories,6,806.9477700259217,2022-02-03,Store_A
707,Tablet,Electronics,2,261.62704202902046,2022-03-20,Store_C
708,Headphones,Electronics,2,142.23926329674185,2022-05-27,Store_C
709,Headphones,Gadgets,1,401.9380438446266,2022-08-22,Store_B
710,Headphones,Gadgets,5,796.0380160072946,2022-02-27,Store_B
711,Tablet,Electronics,5,591.0393536353898,2022-04-13,Store_A
712,Laptop,Gadgets,1,498.6740199638859,2022-02-01,Store_A
713,Laptop,Electronics,3,616.1841449548759,2022-02-05,Store_B
714,Mobile,Electronics,4,885.2360156743041,2022-11-11,Store_C
715,Tablet,Accessories,1,495.80150072360993,2022-01-27,Store_C
716,Tablet,Gadgets,9,141.71245582187183,2022-03-02,Store_A
717,Laptop,Accessories,3,587.8610131355333,2022-04-16,Store_A
718,Charger,Electronics,9,601.9861017570844,2022-02-05,Store_A
719,Laptop,Gadgets,9,292.70057698309205,2022-08-22,Store_B
720,Tablet,Accessories,6,202.32313882801603,2022-07-10,Store_A
721,Headphones,Electronics,3,395.3652526730141,2022-03-22,Store_C
722,Tablet,Electronics,7,531.1207149569473,2022-11-19,Store_C
723,Mobile,Accessories,1,598.9318570688196,2022-03-18,Store_B
724,Laptop,Accessories,5,390.3083031185691,2022-04-25,Store_C
725,Mobile,Accessories,7,210.45808498314634,2022-04-17,Store_C
726,Laptop,Gadgets,6,870.1790296067298,2022-08-13,Store_C
727,Laptop,Gadgets,8,440.520995544023,2022-04-14,Store_A
728,Mobile,Accessories,7,848.5197726641044,2022-09-03,Store_C
729,Mobile,Accessories,9,846.9431186456685,2022-05-04,Store_C
730,Headphones,Electronics,2,565.2660553077038,2022-02-13,Store_C
731,Mobile,Gadgets,1,779.7570156802441,2022-07-11,Store_B
732,Charger,Accessories,9,532.7136874387808,2022-11-06,Store_C
733,Tablet,Gadgets,5,848.2799850940881,2022-11-09,Store_A
734,Headphones,Gadgets,5,523.5560902284518,2022-12-05,Store_C
735,Laptop,Gadgets,6,73.5933606741819,2022-04-23,Store_C
736,Charger,Electronics,5,514.6704944203195,2022-06-04,Store_A
737,Mobile,Accessories,2,877.0874562246024,2022-08-25,Store_B
738,Mobile,Accessories,4,459.87184961361964,2022-09-16,Store_C
739,Charger,Accessories,6,798.3584883154648,2022-11-20,Store_B
740,Tablet,Electronics,4,16.385756837221177,2022-08-25,Store_C
741,Charger,Electronics,8,949.011552877582,2022-06-08,Store_C
742,Laptop,Electronics,9,768.7123003178333,2022-03-08,Store_B
743,Charger,Accessories,2,126.80312570975214,2022-09-01,Store_A
744,Headphones,Gadgets,2,681.3787864300617,2022-08-21,Store_B
745,Charger,Electronics,3,157.98635287617944,2022-09-16,Store_C
746,Charger,Gadgets,3,809.840377719388,2022-05-05,Store_B
747,Laptop,Electronics,8,79.53186209968167,2022-11-17,Store_C
748,Laptop,Electronics,6,201.064292313053,2022-05-27,Store_C
749,Tablet,Electronics,7,551.4830377095816,2022-09-17,Store_B
750,Laptop,Accessories,1,387.249749110556,2022-01-21,Store_C
751,Laptop,Electronics,9,361.93483709239837,2022-08-16,Store_B
752,Laptop,Accessories,6,355.19710372289666,2022-04-24,Store_A
753,Charger,Electronics,5,80.37730497712347,2022-08-03,Store_C
754,Charger,Electronics,6,165.85679546737165,2022-12-14,Store_A
755,Laptop,Gadgets,3,408.57822839273894,2022-03-18,Store_B
756,Mobile,Electronics,7,501.50213395973003,2022-08-14,Store_C
757,Laptop,Electronics,6,47.25104895605098,2022-01-24,Store_A
758,Laptop,Gadgets,7,884.4298472298709,2022-06-26,Store_B
759,Tablet,Electronics,7,501.23600149943394,2022-08-02,Store_C
760,Laptop,Accessories,2,33.57925261521035,2022-02-03,Store_B
761,Laptop,Electronics,3,552.4326082459679,2022-05-02,Store_B
762,Tablet,Accessories,4,723.7241236404321,2022-05-22,Store_C
763,Laptop,Electronics,3,302.3150871228661,2022-09-19,Store_B
764,Laptop,Accessories,6,819.9896890584107,2022-02-23,Store_A
765,Headphones,Electronics,3,781.2669679759599,2022-04-17,Store_B
766,Tablet,Gadgets,3,886.769318082545,2022-04-26,Store_C
767,Tablet,Electronics,4,573.8158251740915,2022-06-02,Store_B
768,Headphones,Accessories,1,376.436131710193,2022-04-08,Store_C
769,Tablet,Electronics,1,343.38593850684714,2022-02-02,Store_A
770,Mobile,Electronics,6,35.197780596959284,2022-08-26,Store_B
771,Charger,Electronics,8,20.877086946584217,2022-05-14,Store_C
772,Charger,Accessories,4,54.628491471103224,2022-03-01,Store_C
773,Tablet,Accessories,1,291.545135125642,2022-12-20,Store_A
774,Charger,Electronics,6,785.1356912513547,2022-03-14,Store_B
775,Laptop,Electronics,5,97.2280370856318,2022-05-17,Store_A
776,Laptop,Electronics,2,372.38599050609736,2022-01-11,Store_B
777,Mobile,Gadgets,1,517.3682328482356,2022-10-12,Store_C
778,Headphones,Gadgets,1,318.4952003218824,2022-04-09,Store_C
779,Charger,Electronics,1,269.3665315474572,2022-04-15,Store_C
780,Mobile,Electronics,5,240.89018165262837,2022-01-21,Store_C
781,Charger,Electronics,5,891.5323904968517,2022-05-01,Store_B
782,Laptop,Electronics,1,289.5704174859414,2022-03-12,Store_C
783,Mobile,Gadgets,9,553.5878242688611,2022-06-22,Store_A
784,Mobile,Accessories,8,184.44586882990563,2022-09-03,Store_A
785,Headphones,Accessories,2,516.7719658118608,2022-08-13,Store_B
786,Laptop,Accessories,9,828.40960680841,2022-12-20,Store_B
787,Mobile,Electronics,7,313.3449031793241,2022-07-02,Store_B
788,Laptop,Gadgets,5,32.58334838468143,2022-01-19,Store_A
789,Laptop,Accessories,9,532.996356435397,2022-03-15,Store_A
790,Tablet,Gadgets,7,782.0743870257494,2022-06-16,Store_C
791,Tablet,Electronics,5,851.4888733134148,2022-06-02,Store_A
792,Headphones,Electronics,8,620.7260621316344,2022-11-03,Store_B
793,Laptop,Accessories,1,328.16133189935243,2022-12-09,Store_A
794,Tablet,Electronics,5,733.9226888738131,2022-08-20,Store_A
795,Charger,Accessories,4,992.1945312175453,2022-08-13,Store_A
796,Laptop,Gadgets,5,530.1082186347433,2022-04-02,Store_B
797,Mobile,Electronics,7,60.95325882578821,2022-01-18,Store_C
798,Laptop,Accessories,2,880.699735564958,2022-01-25,Store_C
799,Mobile,Accessories,4,486.5333737625424,2022-09-27,Store_A
800,Headphones,Electronics,3,53.91075094872261,2022-06-20,Store_C
801,Tablet,Gadgets,9,806.6648568945375,2022-11-11,Store_B
802,Charger,Gadgets,6,419.2049850741027,2022-04-18,Store_C
803,Tablet,Gadgets,1,591.6097956688333,2022-01-23,Store_A
804,Mobile,Electronics,7,171.74867525158314,2022-02-07,Store_C
805,Headphones,Electronics,8,463.53388366512036,2022-10-06,Store_A
806,Mobile,Gadgets,9,248.1765626119647,2022-11-24,Store_B
807,Headphones,Electronics,3,304.7315510777799,2022-01-18,Store_C
808,Headphones,Gadgets,9,48.01841415465135,2022-05-26,Store_B
809,Charger,Accessories,7,983.473987574167,2022-06-18,Store_B
810,Charger,Accessories,5,447.1835636947651,2022-07-11,Store_C
811,Tablet,Gadgets,9,904.8495257854102,2022-06-05,Store_C
812,Charger,Electronics,6,325.76544110309965,2022-05-21,Store_A
813,Mobile,Gadgets,5,626.8085308174844,2022-08-19,Store_B
814,Mobile,Electronics,8,511.28846662188346,2022-03-23,Store_B
815,Headphones,Accessories,1,979.9931306289989,2022-06-11,Store_C
816,Tablet,Accessories,5,302.05991155879633,2022-12-15,Store_C
817,Tablet,Electronics,9,912.8740546124778,2022-04-17,Store_C
818,Tablet,Gadgets,2,964.1323077905687,2022-09-25,Store_A
819,Headphones,Electronics,2,790.5329941823452,2022-02-09,Store_B
